cvss,vuln_age_days,access_vector_enc,access_complexity_enc,access_authentication_enc,impact_confidentiality_enc,impact_integrity_enc,impact_availability_enc,cwe_group_enc,kw_remote,kw_code_exec,kw_priv_esc,kw_dos
4.3,3131,3,1,2,1,0,0,3,0,0,0,0
4.3,3131,3,1,2,1,0,0,3,0,0,0,0
4.3,3137,3,1,2,0,0,1,3,1,0,0,1
4.3,3136,3,1,2,0,1,0,1,0,0,0,0
4.3,3136,3,1,2,0,1,0,1,0,0,0,0
4.3,2274,3,1,2,0,1,0,1,1,0,0,0
4.3,2292,3,1,2,0,0,1,3,0,0,0,0
4.3,2613,3,1,2,0,1,0,1,0,0,0,0
4.3,5360,3,1,2,0,1,0,3,1,0,0,0
4.3,2888,3,1,2,0,1,0,1,0,0,0,0
4.3,2638,3,1,2,1,0,0,3,0,0,0,0
4.3,2792,3,1,2,1,0,0,3,0,0,0,0
4.3,3139,3,1,2,0,0,1,3,1,0,0,1
4.3,3140,3,1,2,0,1,0,1,0,0,0,0
4.3,3140,3,1,2,0,1,0,1,0,0,0,0
4.3,3139,3,1,2,0,1,0,1,0,0,0,0
4.3,3137,3,1,2,0,1,0,1,1,0,0,0
4.3,2887,3,1,2,0,0,1,2,1,0,0,0
4.3,2887,3,1,2,0,0,1,2,1,0,0,0
4.3,2887,3,1,2,0,0,1,2,1,0,0,0
4.3,4384,3,1,2,0,1,0,1,1,0,0,0
4.3,2877,3,1,2,0,0,1,3,0,0,0,0
4.3,5291,3,1,2,1,0,0,3,1,0,0,0
4.3,2893,3,1,2,0,1,0,1,0,0,0,0
4.3,2741,3,1,2,0,0,1,3,1,0,0,1
4.3,3143,3,1,2,1,0,0,3,0,0,0,0
4.3,3138,3,1,2,0,1,0,1,1,0,0,0
4.3,2884,3,1,2,0,1,0,3,1,0,0,0
4.3,2884,3,1,2,0,1,0,3,1,0,0,0
4.3,2884,3,1,2,0,1,0,3,1,0,0,0
4.3,2830,3,1,2,0,0,1,3,1,0,0,1
4.3,3146,3,1,2,1,0,0,3,0,0,0,0
4.3,3421,3,1,2,0,1,0,1,1,0,0,0
4.3,2886,3,1,2,0,1,0,1,0,0,0,0
4.3,2884,3,1,2,0,1,0,1,1,0,0,0
4.3,2884,3,1,2,0,0,1,3,1,0,0,0
4.3,2888,3,1,2,0,0,1,3,1,0,0,0
4.3,2884,3,1,2,0,1,0,3,1,0,0,0
4.3,2877,3,1,2,0,0,1,3,0,0,0,0
4.3,5419,3,1,2,0,1,0,1,1,0,0,0
4.3,5419,3,1,2,0,1,0,1,1,0,0,0
4.3,6567,3,1,2,0,0,1,2,1,0,0,1
4.3,4231,3,1,2,0,1,0,1,1,0,0,0
4.3,4231,3,1,2,0,1,0,3,0,0,0,0
4.3,4231,3,1,2,0,1,0,3,0,0,0,0
4.3,4245,3,1,2,0,0,1,2,1,0,0,1
4.3,4307,3,1,2,0,1,0,1,1,0,0,0
4.3,4235,3,1,2,1,0,0,3,0,0,0,0
4.3,3196,3,1,2,0,1,0,1,1,0,0,0
4.3,2404,3,1,2,0,1,0,1,0,0,0,0
4.3,2448,3,1,2,0,1,0,1,0,0,0,0
4.3,2806,3,1,2,0,0,1,3,1,0,0,1
4.3,3047,3,1,2,0,1,0,1,0,0,0,0
4.3,4640,3,1,2,0,1,0,1,1,0,0,0
4.3,3047,3,1,2,0,1,0,1,1,0,0,0
4.3,3047,3,1,2,0,1,0,1,1,0,0,0
4.3,3045,3,1,2,0,1,0,3,0,0,0,0
4.3,3263,3,1,2,1,0,0,3,1,0,0,0
4.3,5224,3,1,2,0,1,0,1,1,0,0,0
4.3,5225,3,1,2,0,1,0,1,1,0,0,0
4.3,5111,3,1,2,0,1,0,1,1,0,0,0
4.3,5139,3,1,2,1,0,0,3,1,0,0,0
4.3,5139,3,1,2,1,0,0,3,1,0,0,0
4.3,3241,3,1,2,0,0,1,3,1,0,0,1
4.3,2830,3,1,2,1,0,0,3,1,0,0,0
4.3,2830,3,1,2,0,1,0,1,1,0,0,0
4.3,3146,3,1,2,0,1,0,1,1,0,0,0
4.3,3095,3,1,2,0,1,0,3,0,0,0,0
4.3,3140,3,1,2,0,1,0,1,0,0,0,0
4.3,3143,3,1,2,0,1,0,3,0,0,0,0
4.3,3143,3,1,2,0,1,0,1,0,0,0,0
4.3,2737,3,1,2,0,0,1,3,0,0,0,1
4.3,2848,3,1,2,0,0,1,3,0,0,0,1
4.3,2737,3,1,2,0,0,1,3,0,0,0,0
4.3,2828,3,1,2,0,1,0,3,0,0,0,0
4.3,2674,3,1,2,0,1,0,1,0,0,0,0
4.3,2877,3,1,2,0,0,1,3,0,0,0,0
4.3,3187,3,1,2,0,0,1,3,0,0,0,0
4.3,3196,3,1,2,1,0,0,3,0,0,0,0
4.3,5386,3,1,2,0,1,0,1,1,0,0,0
4.3,5392,3,1,2,0,1,0,1,1,0,0,0
4.3,3143,3,1,2,1,0,0,3,0,0,0,0
4.3,3135,3,1,2,0,1,0,1,0,0,0,0
4.3,5223,3,1,2,1,0,0,3,1,0,0,0
4.3,5229,3,1,2,0,1,0,1,1,0,0,0
4.3,5229,3,1,2,0,1,0,1,1,0,0,0
4.3,5225,3,1,2,0,1,0,3,1,0,0,0
4.3,6778,3,1,2,0,1,0,1,1,0,0,0
4.3,7007,3,1,2,0,1,0,1,1,0,0,0
4.3,7315,3,1,2,0,1,0,1,1,0,0,0
4.3,7315,3,1,2,0,1,0,1,1,0,0,0
4.3,7361,3,1,2,0,1,0,1,1,0,0,0
4.3,6169,3,1,2,0,1,0,1,1,0,0,0
4.3,2883,3,1,2,0,1,0,1,1,0,0,0
4.3,2886,3,1,2,0,1,0,1,1,0,0,0
4.3,2877,3,1,2,0,0,1,3,0,0,0,0
4.3,2885,3,1,2,0,0,1,2,1,0,0,1
4.3,2883,3,1,2,0,1,0,1,0,0,0,0
4.3,2877,3,1,2,0,0,1,2,0,0,0,0
4.3,2882,3,1,2,0,1,0,1,1,0,0,0
4.3,3146,3,1,2,0,1,0,1,1,0,0,0
4.3,3144,3,1,2,0,0,1,3,0,0,0,0
4.3,3142,3,1,2,0,1,0,3,1,0,0,0
4.3,3140,3,1,2,0,1,0,1,1,0,0,0
4.3,3170,3,1,2,0,1,0,1,1,0,0,0
4.3,2880,3,1,2,0,1,0,1,0,0,0,0
4.3,2883,3,1,2,0,1,0,1,0,0,0,0
4.3,2884,3,1,2,0,1,0,1,0,0,0,0
4.3,6169,3,1,2,0,1,0,1,1,0,0,0
4.3,2877,3,1,2,0,0,1,3,0,0,0,0
4.3,2878,3,1,2,0,1,0,1,0,0,0,0
4.3,2928,3,1,2,1,0,0,3,0,0,0,0
4.3,2971,3,1,2,1,0,0,3,0,0,0,0
4.3,2971,3,1,2,0,0,1,3,1,0,0,1
4.3,2971,3,1,2,0,1,0,3,1,0,0,0
4.3,3141,3,1,2,0,1,0,1,0,0,0,0
4.3,3141,3,1,2,0,1,0,1,0,0,0,0
4.3,3142,3,1,2,0,1,0,1,1,0,0,0
4.3,3142,3,1,2,0,1,0,1,1,0,0,0
4.3,3174,3,1,2,0,1,0,1,0,0,0,0
4.3,5344,3,1,2,0,1,0,1,1,0,0,0
4.3,2878,3,1,2,0,1,0,1,0,0,0,0
4.3,2885,3,1,2,0,0,1,2,1,0,0,1
4.3,2882,3,1,2,0,1,0,1,0,0,0,1
4.3,2882,3,1,2,0,1,0,1,0,0,0,0
4.3,2241,0,-1,-1,0,0,0,3,0,0,0,0
4.3,2241,0,-1,-1,0,0,0,3,0,0,0,0
4.3,2349,3,1,2,0,1,0,1,0,0,0,0
4.3,2355,3,1,2,0,0,1,3,0,0,0,0
4.3,3146,3,1,2,0,1,0,1,1,0,0,0
4.3,2885,3,1,2,0,1,0,1,1,0,0,0
4.3,2882,3,1,2,0,1,0,1,1,0,0,0
4.3,2883,3,1,2,0,1,0,1,1,0,0,0
4.3,2882,3,1,2,0,1,0,1,1,0,0,0
4.3,2882,3,1,2,0,1,0,1,1,0,0,0
4.3,2881,3,1,2,0,1,0,1,0,0,0,0
4.3,2877,3,1,2,0,0,1,2,0,0,0,0
4.3,2877,3,1,2,0,0,1,2,0,0,0,0
4.3,3644,3,1,2,1,0,0,2,1,0,0,1
4.3,3145,3,1,2,0,1,0,1,1,0,0,0
4.3,3150,3,1,2,0,1,0,1,0,0,0,0
4.3,3145,3,1,2,0,1,0,1,1,0,0,0
4.3,3149,3,1,2,0,0,1,3,0,0,0,0
4.3,3160,3,1,2,0,1,0,1,0,0,0,0
4.3,3146,3,1,2,0,1,0,1,1,0,0,0
4.3,2882,3,1,2,0,1,0,1,0,0,0,0
4.3,2886,3,1,2,0,1,0,1,1,0,0,0
4.3,2886,3,1,2,0,1,0,1,1,0,0,0
4.3,2886,3,1,2,0,1,0,1,1,0,0,0
4.3,2830,3,1,2,1,0,0,3,0,0,0,0
4.3,2928,3,1,2,1,0,0,3,0,0,0,0
4.3,2928,3,1,2,1,0,0,3,0,0,0,0
4.3,5347,3,1,2,0,1,0,1,1,0,0,0
4.3,2871,3,1,2,0,1,0,1,0,0,0,0
4.3,2338,3,1,2,0,1,0,1,0,0,0,0
4.3,4229,3,1,2,0,1,0,1,1,0,0,0
4.3,4229,3,1,2,0,1,0,1,1,0,0,0
4.3,4229,3,1,2,0,1,0,1,1,0,0,0
4.3,4229,3,1,2,0,1,0,1,1,0,0,0
4.3,3674,3,1,2,1,0,0,3,0,0,0,0
4.3,5291,3,1,2,0,0,1,3,1,0,0,1
4.3,2880,3,1,2,0,0,1,3,1,0,0,1
4.3,2872,3,1,2,0,1,0,1,0,0,0,0
4.3,3012,3,1,2,1,0,0,3,1,0,0,0
4.3,2877,3,1,2,1,0,0,3,0,0,0,0
4.3,2877,3,1,2,1,0,0,3,0,0,0,0
4.3,3644,3,1,2,1,0,0,2,1,0,0,1
4.3,2339,3,1,2,1,0,0,3,1,0,0,0
4.3,2341,3,1,2,0,1,0,1,1,0,0,0
4.3,2876,3,1,2,0,1,0,1,1,0,0,0
4.3,5363,3,1,2,1,0,0,3,1,0,0,0
4.3,6205,3,1,2,0,1,0,1,1,0,0,0
4.3,5379,3,1,2,0,1,0,1,1,0,0,0
4.3,5379,3,1,2,0,1,0,1,1,0,0,0
4.3,2876,3,1,2,1,0,0,3,1,0,0,0
4.3,2876,3,1,2,0,1,0,3,1,0,0,0
4.3,2876,3,1,2,0,1,0,1,0,0,0,0
4.3,3047,3,1,2,0,1,0,1,0,0,0,0
4.3,3112,3,1,2,0,0,1,3,1,0,0,1
4.3,3047,3,1,2,0,1,0,1,0,0,0,0
4.3,3105,3,1,2,0,0,1,3,1,0,0,1
4.3,3048,3,1,2,0,0,1,3,1,0,0,1
4.3,3048,3,1,2,0,0,1,2,1,0,0,1
4.3,3048,3,1,2,0,0,1,3,1,0,0,1
4.3,5244,3,1,2,0,1,0,1,1,0,0,0
4.3,4854,3,1,2,0,1,0,1,1,0,0,0
4.3,3048,3,1,2,0,1,0,1,0,0,0,0
4.3,3048,3,1,2,0,1,0,1,0,0,0,0
4.3,3048,3,1,2,0,0,1,3,1,0,0,1
4.3,3271,3,1,2,1,0,0,3,1,0,0,0
4.3,3237,3,1,2,0,1,0,1,0,0,0,0
4.3,3237,3,1,2,1,0,0,3,1,0,0,0
4.3,2874,3,1,2,0,1,0,1,0,0,0,0
4.3,3790,3,1,2,1,0,0,2,1,0,0,1
4.3,2874,3,1,2,0,1,0,1,1,0,0,0
4.3,2807,3,1,2,0,0,1,3,0,0,0,0
4.3,2807,3,1,2,0,0,1,3,0,0,0,0
4.3,2878,3,1,2,0,1,0,1,0,0,0,0
4.3,2883,3,1,2,0,0,1,2,1,0,0,1
4.3,3156,3,1,2,1,0,0,3,0,0,0,0
4.3,5379,3,1,2,0,1,0,1,1,0,0,0
4.3,6765,3,1,2,0,1,0,1,1,0,0,0
4.3,5262,3,1,2,0,1,0,1,1,0,0,0
4.3,2876,3,1,2,0,0,1,3,0,0,0,1
4.3,2879,3,1,2,1,0,0,3,0,0,0,0
4.3,3153,3,1,2,1,0,0,3,0,0,0,0
4.3,3153,3,1,2,1,0,0,3,0,0,0,0
4.3,3153,3,1,2,1,0,0,3,0,0,0,0
4.3,3156,3,1,2,0,0,1,3,0,0,0,1
4.3,3153,3,1,2,1,0,0,3,0,0,0,0
4.3,3153,3,1,2,1,0,0,3,0,0,0,0
4.3,3153,3,1,2,1,0,0,3,0,0,0,0
4.3,3153,3,1,2,1,0,0,3,0,0,0,0
4.3,3150,3,1,2,0,0,1,3,1,0,0,1
4.3,2340,3,1,2,0,1,0,1,0,0,0,0
4.3,2341,3,1,2,1,0,0,3,0,0,0,0
4.3,2882,3,1,2,0,1,0,1,0,0,0,0
4.3,2880,3,1,2,0,0,1,3,0,0,0,0
4.3,2879,3,1,2,0,0,1,3,1,0,0,1
4.3,5830,3,1,2,0,1,0,1,1,0,0,0
4.3,2877,3,1,2,1,0,0,3,0,0,0,0
4.3,2876,3,1,2,0,0,1,3,0,0,0,1
4.3,2872,3,1,2,0,1,0,1,1,0,0,0
4.3,2871,3,1,2,0,1,0,1,1,0,0,0
4.3,4233,3,1,2,0,1,0,1,1,0,0,0
4.3,3170,3,1,2,0,1,0,1,1,0,0,0
4.3,3156,3,1,2,1,0,0,3,0,0,0,0
4.3,2739,3,1,2,0,0,1,3,0,0,0,1
4.3,2739,3,1,2,0,0,1,3,0,0,0,1
4.3,2340,3,1,2,0,1,0,3,0,0,0,0
4.3,3949,3,1,2,0,1,0,3,1,0,0,0
4.3,2967,3,1,2,0,0,1,3,0,0,0,0
4.3,4902,3,1,2,0,1,0,1,1,0,0,0
4.3,3270,3,1,2,0,1,0,3,1,0,0,0
4.3,4228,3,1,2,0,1,0,1,1,0,0,0
4.3,4228,3,1,2,0,1,0,1,1,0,0,0
4.3,4229,3,1,2,0,1,0,1,1,0,0,0
4.3,4229,3,1,2,0,1,0,1,1,0,0,0
4.3,2872,3,1,2,0,0,1,2,1,0,0,1
4.3,2459,3,1,2,0,1,0,1,1,0,0,0
4.3,2659,3,1,2,0,1,0,1,0,0,0,0
4.3,2547,3,1,2,0,1,0,1,1,0,0,0
4.3,2547,3,1,2,1,0,0,3,1,0,0,0
4.3,5832,3,1,2,0,1,0,1,1,0,0,0
4.3,5832,3,1,2,0,1,0,1,1,0,0,0
4.3,2884,3,1,2,0,1,0,1,1,0,0,0
4.3,2883,3,1,2,0,0,1,3,0,0,0,1
4.3,2873,3,1,2,0,1,0,1,0,0,0,0
4.3,6491,3,1,2,0,1,0,1,1,0,0,0
4.3,6950,3,1,2,0,1,0,1,1,0,0,0
4.3,2365,3,1,2,0,1,0,1,0,0,0,0
4.3,3153,3,1,2,0,1,0,3,0,0,0,0
4.3,3151,3,1,2,0,1,0,1,1,0,0,0
4.3,3153,3,1,2,1,0,0,3,0,0,0,0
4.3,3153,3,1,2,1,0,0,3,0,0,0,0
4.3,2871,3,1,2,1,0,0,3,1,0,0,0
4.3,4179,3,1,2,0,1,0,1,1,0,0,0
4.3,4339,3,1,2,0,1,0,1,1,0,0,0
4.3,2885,3,1,2,0,1,0,1,1,0,0,0
4.3,2871,3,1,2,1,0,0,3,1,0,0,0
4.3,2380,3,1,2,1,0,0,3,1,0,0,0
4.3,2380,3,1,2,1,0,0,3,1,0,0,0
4.3,2380,3,1,2,0,0,1,3,1,0,0,0
4.3,5200,3,1,2,0,1,0,1,1,0,0,0
4.3,5200,3,1,2,0,1,0,1,1,0,0,0
4.3,2624,3,1,2,0,1,0,1,0,0,0,0
4.3,4509,3,1,2,0,1,0,1,1,0,0,0
4.3,2877,3,1,2,0,1,0,1,0,0,0,0
4.3,2941,3,1,2,1,0,0,3,0,0,0,0
4.3,2543,3,1,2,0,1,0,1,1,0,0,0
4.3,2547,3,1,2,0,1,0,1,1,0,0,0
4.3,3156,3,1,2,0,1,0,1,1,0,0,0
4.3,3156,3,1,2,0,0,1,3,1,0,0,1
4.3,3185,3,1,2,0,1,0,1,1,0,0,0
4.3,3156,3,1,2,1,0,0,3,0,0,0,0
4.3,2344,3,1,2,1,0,0,3,0,0,0,0
4.3,5375,3,1,2,1,0,0,3,1,0,0,0
4.3,2886,3,1,2,0,1,0,1,0,0,0,0
4.3,2886,3,1,2,0,0,1,3,0,0,0,0
4.3,4123,3,1,2,1,0,0,3,0,0,0,0
4.3,4123,3,1,2,0,1,0,3,0,0,0,0
4.3,5271,3,1,2,0,1,0,1,1,0,0,0
4.3,5271,3,1,2,0,1,0,3,1,0,0,0
4.3,5830,3,1,2,0,1,0,1,1,0,0,0
4.3,2534,3,1,2,0,1,0,1,1,0,0,0
4.3,2611,3,1,2,0,0,1,3,1,0,0,1
4.3,4271,3,1,2,1,0,0,3,1,0,0,0
4.3,3157,3,1,2,0,0,1,3,0,0,0,1
4.3,4220,3,1,2,0,1,0,1,1,0,0,0
4.3,4222,3,1,2,0,1,0,1,1,0,0,0
4.3,4222,3,1,2,0,1,0,1,1,0,0,0
4.3,2877,3,1,2,1,0,0,3,0,0,0,0
4.3,2877,3,1,2,0,0,1,3,0,0,0,0
4.3,2877,3,1,2,1,0,0,3,0,0,0,0
4.3,2865,3,1,2,0,1,0,1,0,0,0,0
4.3,2874,3,1,2,1,0,0,3,0,0,0,0
4.3,3459,3,1,2,0,1,0,0,1,0,0,0
4.3,3215,3,1,2,0,0,1,3,1,0,0,1
4.3,3156,3,1,2,1,0,0,3,0,0,0,0
4.3,2271,3,1,2,0,1,0,1,0,0,0,0
4.3,2272,3,1,2,0,1,0,1,0,0,0,0
4.3,2276,3,1,2,0,1,0,3,0,0,0,0
4.3,3181,3,1,2,1,0,0,3,1,0,0,0
4.3,3181,3,1,2,0,1,0,3,1,0,0,0
4.3,2876,3,1,2,0,1,0,1,0,0,0,0
4.3,2878,3,1,2,0,1,0,1,0,0,0,0
4.3,2877,3,1,2,0,1,0,3,1,0,0,0
4.3,2876,3,1,2,0,1,0,1,1,1,0,0
4.3,2548,3,1,2,0,1,0,1,1,0,0,0
4.3,2241,0,-1,-1,0,0,0,3,0,0,0,0
4.3,2241,0,-1,-1,0,0,0,3,0,0,0,0
4.3,2241,0,-1,-1,0,0,0,3,0,0,0,0
4.3,5277,3,1,2,1,0,0,3,1,0,0,0
4.3,2362,3,1,2,0,0,1,0,0,0,0,1
4.3,2567,3,1,2,0,0,1,3,0,0,0,1
4.3,3156,3,1,2,0,0,1,3,1,0,0,1
4.3,3156,3,1,2,1,0,0,3,0,0,0,0
4.3,2303,3,1,2,1,0,0,3,0,0,0,0
4.3,2303,3,1,2,1,0,0,3,0,0,0,0
4.3,2303,3,1,2,1,0,0,3,0,0,0,0
4.3,4219,3,1,2,0,1,0,1,1,0,0,0
4.3,4220,3,1,2,0,1,0,1,1,0,0,0
4.3,3038,3,1,2,0,1,0,1,0,0,0,0
4.3,2865,3,1,2,1,0,0,3,0,0,0,0
4.3,2871,3,1,2,1,0,0,3,0,0,0,0
4.3,2879,3,1,2,0,0,1,3,0,0,0,0
4.3,4229,3,1,2,0,1,0,1,1,0,0,0
4.3,4217,3,1,2,0,1,0,1,1,0,0,0
4.3,4217,3,1,2,0,1,0,1,1,0,0,0
4.3,2303,3,1,2,0,1,0,3,0,0,0,0
4.3,3156,3,1,2,1,0,0,3,0,0,0,0
4.3,3156,3,1,2,1,0,0,3,0,0,0,0
4.3,3157,3,1,2,0,1,0,1,0,0,0,0
4.3,2450,3,1,2,0,1,0,3,1,0,0,0
4.3,3113,3,1,2,0,0,1,3,1,0,0,1
4.3,3449,3,1,2,1,0,0,3,1,0,0,0
4.3,3449,3,1,2,0,1,0,3,1,0,0,0
4.3,3449,3,1,2,1,0,0,3,1,0,0,0
4.3,3449,3,1,2,0,1,0,0,0,0,0,0
4.3,3449,3,1,2,0,1,0,0,1,0,0,0
4.3,2381,3,1,2,0,0,1,3,1,0,0,0
4.3,2380,3,1,2,0,1,0,1,1,0,0,0
4.3,2380,3,1,2,0,1,0,3,1,0,0,0
4.3,2377,3,1,2,0,1,0,1,0,0,0,0
4.3,5199,3,1,2,0,1,0,1,1,0,0,0
4.3,5199,3,1,2,0,1,0,1,1,0,0,0
4.3,5199,3,1,2,0,1,0,1,1,0,0,0
4.3,3158,3,1,2,0,1,0,3,1,0,0,0
4.3,5277,3,1,2,1,0,0,3,1,0,0,0
4.3,2865,3,1,2,1,0,0,3,0,0,0,0
4.3,2865,3,1,2,1,0,0,3,0,0,0,0
4.3,2865,3,1,2,1,0,0,3,0,0,0,0
4.3,2865,3,1,2,1,0,0,3,0,0,0,0
4.3,2865,3,1,2,1,0,0,3,0,0,0,0
4.3,2865,3,1,2,1,0,0,3,0,0,0,0
4.3,2865,3,1,2,1,0,0,3,0,0,0,0
4.3,2543,3,1,2,0,1,0,1,1,0,0,0
4.3,2865,3,1,2,1,0,0,3,0,0,0,0
4.3,2865,3,1,2,1,0,0,3,0,0,0,0
4.3,2865,3,1,2,1,0,0,3,0,0,0,0
4.3,2865,3,1,2,1,0,0,3,0,0,0,0
4.3,3163,3,1,2,1,0,0,3,0,0,0,0
4.3,3163,3,1,2,1,0,0,3,0,0,0,0
4.3,3158,3,1,2,0,1,0,1,1,0,0,0
4.3,3163,3,1,2,0,1,0,3,0,0,0,0
4.3,3163,3,1,2,0,1,0,3,0,0,0,0
4.3,3163,3,1,2,0,1,0,1,0,0,0,0
4.3,3163,3,1,2,0,1,0,1,0,0,0,0
4.3,3163,3,1,2,0,1,0,1,0,0,0,0
4.3,3163,3,1,2,0,1,0,1,0,0,0,0
4.3,3163,3,1,2,1,0,0,3,0,0,0,0
4.3,3160,3,1,2,0,0,1,3,1,0,0,1
4.3,2632,3,1,2,0,1,0,3,1,0,0,0
4.3,2645,3,1,2,0,1,0,1,1,0,0,0
4.3,2632,3,1,2,0,1,0,1,1,0,0,0
4.3,2645,3,1,2,0,1,0,1,1,0,0,0
4.3,2865,3,1,2,1,0,0,3,0,0,0,0
4.3,2865,3,1,2,1,0,0,3,0,0,0,0
4.3,2865,3,1,2,1,0,0,3,0,0,0,0
4.3,2865,3,1,2,0,0,1,3,0,0,0,0
4.3,2867,3,1,2,0,1,0,1,0,0,0,0
4.3,2865,3,1,2,0,1,0,1,0,0,0,0
4.3,2865,3,1,2,0,1,0,1,0,0,0,0
4.3,3163,3,1,2,1,0,0,3,0,0,0,0
4.3,3163,3,1,2,1,0,0,3,0,0,0,0
4.3,3163,3,1,2,1,0,0,3,0,0,0,0
4.3,3163,3,1,2,1,0,0,3,0,0,0,0
4.3,3163,3,1,2,1,0,0,3,0,0,0,0
4.3,3163,3,1,2,1,0,0,3,0,0,0,0
4.3,3163,3,1,2,1,0,0,3,0,0,0,0
4.3,3160,3,1,2,0,1,0,3,0,0,0,0
4.3,3160,3,1,2,0,1,0,1,0,0,0,0
4.3,2920,3,1,2,1,0,0,3,0,0,0,0
4.3,5277,3,1,2,0,1,0,1,1,0,0,0
4.3,5455,3,1,2,1,0,0,3,0,0,0,0
4.3,2868,3,1,2,0,0,1,3,0,0,0,1
4.3,3163,3,1,2,1,0,0,3,0,0,0,0
4.3,3163,3,1,2,1,0,0,3,0,0,0,0
4.3,3160,3,1,2,0,0,1,3,1,0,0,1
4.3,3163,3,1,2,0,1,0,1,0,0,0,0
4.3,3160,3,1,2,0,0,1,3,1,0,0,1
4.3,3160,3,1,2,0,0,1,3,1,0,0,1
4.3,3163,3,1,2,1,0,0,3,0,0,0,0
4.3,2865,3,1,2,1,0,0,3,0,0,0,0
4.3,2865,3,1,2,1,0,0,3,0,0,0,0
4.3,3163,3,1,2,1,0,0,3,0,0,0,0
4.3,4214,3,1,2,0,1,0,1,1,0,0,0
4.3,4215,3,1,2,0,1,0,1,1,0,0,0
4.3,4215,3,1,2,0,1,0,1,1,0,0,0
4.3,4215,3,1,2,0,1,0,1,1,0,0,0
4.3,4222,3,1,2,0,1,0,1,1,0,0,0
4.3,2868,3,1,2,0,0,1,3,0,0,0,1
4.3,2868,3,1,2,0,0,1,3,0,0,0,1
4.3,2867,3,1,2,0,0,1,2,0,0,0,1
4.3,2862,3,1,2,0,1,0,1,0,0,0,0
4.3,2865,3,1,2,1,0,0,3,0,0,0,0
4.3,2866,3,1,2,0,1,0,1,0,0,0,0
4.3,2872,3,1,2,1,0,0,3,0,0,0,0
4.3,2865,3,1,2,0,1,0,1,0,0,0,0
4.3,2865,3,1,2,1,0,0,3,0,0,0,0
4.3,2865,3,1,2,1,0,0,3,0,0,0,0
4.3,2871,3,1,2,0,1,0,3,0,0,0,0
4.3,2493,3,1,2,1,0,0,3,0,0,0,0
4.3,2491,3,1,2,0,1,0,1,0,0,0,0
4.3,3160,3,1,2,0,0,1,3,1,0,0,1
4.3,3164,3,1,2,0,1,0,1,0,0,0,0
4.3,3164,3,1,2,0,1,0,1,1,0,0,0
4.3,4223,3,1,2,0,0,1,3,1,0,0,1
4.3,4215,3,1,2,0,1,0,1,1,0,0,0
4.3,4220,3,1,2,0,1,0,1,1,0,0,0
4.3,3450,3,1,2,1,0,0,3,0,0,0,0
4.3,2317,3,1,2,0,1,0,1,0,0,0,0
4.3,2293,3,1,2,0,1,0,3,0,0,0,0
4.3,2380,3,1,2,1,0,0,3,1,0,0,0
4.3,2380,3,1,2,0,0,1,3,1,0,0,0
4.3,2380,3,1,2,0,0,1,3,1,0,0,0
4.3,5198,3,1,2,0,1,0,1,1,0,0,0
4.3,5198,3,1,2,0,1,0,1,1,0,0,0
4.3,5198,3,1,2,0,1,0,1,1,0,0,0
4.3,2376,3,1,2,0,1,0,1,0,0,0,0
4.3,2381,3,1,2,0,0,1,2,1,0,0,1
4.3,6258,3,1,2,0,1,0,1,1,0,0,0
4.3,2380,3,1,2,1,0,0,3,1,0,0,0
4.3,3450,3,1,2,1,0,0,3,1,0,0,1
4.3,4215,3,1,2,0,1,0,1,1,0,0,0
4.3,4351,3,1,2,1,0,0,3,1,0,0,0
4.3,2871,3,1,2,0,0,1,3,1,0,0,1
4.3,3165,3,1,2,0,1,0,1,0,0,0,0
4.3,3165,3,1,2,0,1,0,1,1,0,0,0
4.3,3163,3,1,2,0,1,0,1,1,0,0,0
4.3,3163,3,1,2,1,0,0,3,0,0,0,0
4.3,3163,3,1,2,1,0,0,3,0,0,0,0
4.3,3163,3,1,2,1,0,0,3,0,0,0,0
4.3,3163,3,1,2,1,0,0,3,0,0,0,0
4.3,3163,3,1,2,1,0,0,3,0,0,0,0
4.3,3158,3,1,2,0,1,0,1,0,0,0,0
4.3,3167,3,1,2,0,0,1,3,0,0,0,0
4.3,3158,3,1,2,0,1,0,1,0,0,0,0
4.3,3166,3,1,2,0,1,0,3,1,0,0,0
4.3,2491,3,1,2,0,1,0,3,0,0,0,0
4.3,2871,3,1,2,0,0,1,3,1,0,0,1
4.3,2871,3,1,2,0,0,1,2,1,0,0,1
4.3,2869,3,1,2,1,0,0,3,0,0,0,0
4.3,2869,3,1,2,1,0,0,3,0,0,0,0
4.3,2872,3,1,2,0,0,1,3,0,0,0,0
4.3,2865,3,1,2,1,0,0,3,0,0,0,0
4.3,4300,3,1,2,0,1,0,1,1,0,0,0
4.3,2865,3,1,2,1,0,0,3,0,0,0,0
4.3,2865,3,1,2,1,0,0,3,0,0,0,0
4.3,2871,3,1,2,0,1,0,1,0,0,0,0
4.3,3189,3,1,2,1,0,0,2,1,0,0,0
4.3,3158,3,1,2,0,0,1,3,1,0,0,1
4.3,3205,3,1,2,0,0,1,3,1,0,0,1
4.3,3205,3,1,2,0,0,1,3,1,0,0,1
4.3,2862,3,1,2,0,1,0,1,0,0,0,0
4.3,2871,3,1,2,0,1,0,1,1,0,0,0
4.3,4224,3,1,2,1,0,0,3,1,0,0,0
4.3,3168,3,1,2,1,0,0,3,0,0,0,0
